Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
18,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-4,No
19,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-4-quantised,2
20,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,END QUESTIONNAIRE,56165
1,1666995363206,28/10/2022 22:16:03,1666995363074,-4,28/10/2022 18:16:03,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1536x874,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1666995418063,28/10/2022 22:16:58,1666995417987,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,visionproblems,No
3,1666995418185,28/10/2022 22:16:58,1666995417987,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,visionproblems-quantised,2
4,1666995418185,28/10/2022 22:16:58,1666995417987,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-3,No
5,1666995418185,28/10/2022 22:16:58,1666995417987,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-3-quantised,2
6,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,light,No
7,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,light-quantised,2
8,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,camerause,Yes
9,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,camerause-quantised,1
10,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,camera_brand,
11,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,distancefromscreen,40cm
12,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,lookphone,0
13,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-1,0
14,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,envdistraction,No
15,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,envdistraction-quantised,2
16,1666995418185,28/10/2022 22:16:58,1666995417988,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-2,yes
17,1666995418185,28/10/2022 22:16:58,1666995417989,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,help,n/a
18,1666995418185,28/10/2022 22:16:58,1666995417989,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-4,No
19,1666995418185,28/10/2022 22:16:58,1666995417989,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,response-4-quantised,2
20,1666995418185,28/10/2022 22:16:58,1666995417989,-4,28/10/2022 18:16:57,77588,10,questionnaire-6fn4,,24880535,BLIND,7347223,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x1024,1519x874,,ET_Data_Quality,3,No,END QUESTIONNAIRE,54915
1,1666982325996,28/10/2022 18:38:45,1666982325873,-4,28/10/2022 14:38:45,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1666982480643,28/10/2022 18:41:20,1666982480592,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,visionproblems,Yes
3,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,visionproblems-quantised,1
4,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-3,No
5,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-3-quantised,2
6,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,wearing-1,Eye glasses
7,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,light,Yes
8,1666982480839,28/10/2022 18:41:20,1666982480593,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,light-quantised,1
9,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,camerause,Yes
10,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,camerause-quantised,1
11,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,camera_brand,
12,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,distancefromscreen,15 inches
13,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,lookphone,0
14,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-1,0
15,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,envdistraction,Yes
16,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,envdistraction-quantised,1
17,1666982480839,28/10/2022 18:41:20,1666982480594,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-2,Yes
18,1666982480839,28/10/2022 18:41:20,1666982480595,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,help,It would have helped if the software could tell me why it was unable to calibrate the first two times.
19,1666982480839,28/10/2022 18:41:20,1666982480595,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-4,No
20,1666982480839,28/10/2022 18:41:20,1666982480595,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,response-4-quantised,2
21,1666982480839,28/10/2022 18:41:20,1666982480595,-4,28/10/2022 14:41:20,77588,10,questionnaire-6fn4,,24877543,BLIND,7345990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1163x734,,ET_Data_Quality,3,No,END QUESTIONNAIRE,154722
1,1661623044458,27/08/2022 17:57:24,1661623044377,-4,27/08/2022 13:57:24,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1661623058882,27/08/2022 17:57:38,1661623058836,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,visionproblems,Yes
3,1661623058988,27/08/2022 17:57:38,1661623058837,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,visionproblems-quantised,1
4,1661623058988,27/08/2022 17:57:38,1661623058837,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-3,Yes
5,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-3-quantised,1
6,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,wearing-2,Contacts
7,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,light,Yes
8,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,light-quantised,1
9,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,camerause,Yes
10,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,camerause-quantised,1
11,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,camera_brand,fd
12,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,distancefromscreen,d
13,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,lookphone,d
14,1661623058988,27/08/2022 17:57:38,1661623058838,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-1,d
15,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,envdistraction,Yes
16,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,envdistraction-quantised,1
17,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-2,d
18,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,help,d
19,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-4,Yes
20,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,response-4-quantised,1
21,1661623058988,27/08/2022 17:57:38,1661623058839,-4,27/08/2022 13:57:38,77588,10,questionnaire-6fn4,,23873287,BLIND,7030330,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 103.0.0.0,1920x1080,1901x921,,ET_Data_Quality,3,No,END QUESTIONNAIRE,14462
END OF FILE
